sector,BLOCK,END_DATE,SHIFT,NEIGHBORHOOD_CLUSTER,CCN,DISTRICT,OFFENSE,OCTO_RECORD_ID,VOTING_PRECINCT,START_DATE,location,ANC,WARD,XBLOCK,YBLOCK,offensegroup,offensekey,ucr-rank,BLOCK_GROUP,LONGITUDE,REPORT_DAT,CENSUS_TRACT,PSA,BID,YEAR,offense-text,METHOD,LATITUDE
2D2,3800 - 3899 block of woodley road nw,"2/7/2025, 11:30:00 PM",midnight,cluster 14,25018760,2,motor vehicle theft,,precinct 28,"2/7/2025, 10:15:00 PM","38.9321148682,-77.0752661882",3A,3,393474.06,140473.01,property,property|motor vehicle theft,8,000704 1,-77.0752661882,"2/8/2025, 12:45:36 AM",000704,204,,2025,motor vehicle theft,others,38.9321148682
2D2,10 - 99 block of ridge square nw,"1/9/2025, 6:41:00 PM",evening,cluster 14,25004056,2,theft/other,,precinct 29,"1/9/2025, 6:20:00 PM","38.9400305108,-77.0778067509",3A,3,393254.53,141351.9,property,property|theft/other,6,001002 2,-77.0778067509,"1/9/2025, 8:49:16 PM",001002,204,,2025,theft/other,others,38.9400305108
2D1,4100 - 4199 block of albemarle street nw,"7/27/2025, 5:50:00 PM",evening,cluster 11,25113800,2,theft f/auto,,precinct 30,"7/27/2025, 5:00:00 PM","38.9479135748,-77.0808581915",3E,3,392990.76,142227.22,property,property|theft f/auto,7,001004 3,-77.0808581915,"7/27/2025, 7:24:23 PM",001004,202,,2025,theft f/auto,others,38.9479135748
2D2,3300 - 3399 block of new mexico avenue nw,"5/7/2025, 1:58:00 PM",evening,cluster 14,25067300,2,theft/other,,precinct 10,"5/7/2025, 1:56:00 PM","38.9337607693,-77.0859841914",3B,3,392544.93,140656.54,property,property|theft/other,6,000803 2,-77.0859841914,"5/7/2025, 3:13:53 PM",000803,205,,2025,theft/other,others,38.9337607693
2D1,3600 - 3699 block of wisconsin avenue nw,"7/29/2025, 6:22:00 PM",day,cluster 15,25422856,2,theft/other,,precinct 29,"7/29/2025, 6:21:00 PM","38.9377115277,-77.0740268541",3A,3,393582.02,141094.2,property,property|theft/other,6,000600 4,-77.0740268541,"7/31/2025, 1:32:19 PM",000600,203,,2025,theft/other,others,38.9377115277
2D1,4500 - 4537 block of wisconsin avenue nw,"8/29/2025, 5:00:00 PM",evening,cluster 11,25132005,2,theft/other,,precinct 32,"8/29/2025, 12:00:00 PM","38.9483570552,-77.0799373128",3E,3,393070.63,142276.38,property,property|theft/other,6,001100 4,-77.0799373128,"8/29/2025, 10:27:03 PM",001100,202,,2025,theft/other,others,38.9483570552
2D2,3700 - 3749 block of newark street nw,"1/16/2025, 1:02:00 PM",day,cluster 14,25007378,2,theft/other,,precinct 29,"1/16/2025, 12:59:00 PM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"1/16/2025, 1:47:51 PM",001002,204,,2025,theft/other,others,38.934751414
2D2,3700 - 3749 block of newark street nw,"3/4/2025, 4:45:00 PM",evening,cluster 14,25031404,2,theft/other,,precinct 29,"3/4/2025, 4:43:00 PM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"3/4/2025, 6:28:38 PM",001002,204,,2025,theft/other,others,38.934751414
2D2,10 - 99 block of ridge square nw,"8/16/2025, 4:15:00 PM",day,cluster 14,25129925,2,theft/other,,precinct 29,"8/16/2025, 3:55:00 PM","38.9400305108,-77.0778067509",3A,3,393254.53,141351.9,property,property|theft/other,6,001002 2,-77.0778067509,"8/19/2025, 7:08:46 AM",001002,204,,2025,theft/other,others,38.9400305108
2D2,5100 - 5139 block of yuma street nw,"1/1/2025, 2:38:00 PM",evening,cluster 13,25000285,2,motor vehicle theft,,precinct 9,"1/1/2025, 12:34:00 PM","38.9471237896,-77.1011467252",3D,3,391231.94,142141.3,property,property|motor vehicle theft,8,000904 2,-77.1011467252,"1/1/2025, 3:06:07 PM",000904,205,,2025,motor vehicle theft,others,38.9471237896
2D2,3700 - 3799 block of 49th street nw,"2/18/2025, 1:15:00 PM",evening,cluster 13,25024150,2,theft f/auto,,precinct 9,"2/18/2025, 9:15:00 AM","38.9388977973,-77.0967607152",3D,3,391611.18,141227.73,property,property|theft f/auto,7,000903 2,-77.0967607152,"2/18/2025, 7:48:32 PM",000903,205,,2025,theft f/auto,others,38.9388977973
2D1,4500 - 4537 block of wisconsin avenue nw,"3/27/2025, 7:35:00 PM",evening,cluster 11,25044314,2,theft/other,,precinct 31,"3/27/2025, 7:25:00 PM","38.9483570552,-77.0799373128",3E,3,393070.63,142276.38,property,property|theft/other,6,001004 2,-77.0799373128,"3/27/2025, 7:47:46 PM",001004,202,,2025,theft/other,others,38.9483570552
2D1,4500 - 4537 block of wisconsin avenue nw,"4/6/2025, 12:27:00 PM",day,cluster 11,25049917,2,theft/other,,precinct 31,"4/6/2025, 11:46:00 AM","38.9483570552,-77.0799373128",3E,3,393070.63,142276.38,property,property|theft/other,6,001004 2,-77.0799373128,"4/6/2025, 12:27:48 PM",001004,202,,2025,theft/other,others,38.9483570552
2D1,4200 - 4249 block of 44th street nw,"7/7/2025, 11:15:00 AM",midnight,cluster 11,25102357,2,theft f/auto,,precinct 30,"7/6/2025, 10:30:00 PM","38.9435652362,-77.0862078037",3E,3,392526.57,141744.94,property,property|theft f/auto,7,001004 3,-77.0862078037,"7/7/2025, 11:45:16 PM",001004,202,,2025,theft f/auto,others,38.9435652362
2D1,4500 - 4537 block of wisconsin avenue nw,"7/2/2025, 5:00:00 PM",evening,cluster 11,25099403,2,theft/other,,precinct 31,"7/2/2025, 4:54:00 PM","38.9483570552,-77.0799373128",3E,3,393070.63,142276.38,property,property|theft/other,6,001004 2,-77.0799373128,"7/2/2025, 6:31:41 PM",001004,202,,2025,theft/other,others,38.9483570552
2D2,5100 - 5198 block of macomb street nw,"8/1/2025, 4:45:00 PM",evening,cluster 13,25116638,2,theft/other,,precinct 8,"8/1/2025, 3:38:00 PM","38.9327826286,-77.1056738097",3D,3,390837.66,140549.75,property,property|theft/other,6,000904 1,-77.1056738097,"8/1/2025, 5:27:18 PM",000904,205,,2025,theft/other,others,38.9327826286
2D2,3700 - 3749 block of newark street nw,"7/21/2025, 2:07:00 PM",day,cluster 14,25110133,2,theft/other,,precinct 29,"7/21/2025, 11:45:00 AM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"7/22/2025, 7:28:01 AM",001002,204,,2025,theft/other,others,38.934751414
2D1,3800 - 3899 block of warren street nw,"8/15/2025, 9:20:00 AM",day,cluster 11,25423782,2,theft/other,,precinct 33,"8/15/2025, 9:20:00 AM","38.944779905,-77.0758218407",3E,3,393427.05,141878.98,property,property|theft/other,6,001200 4,-77.0758218407,"8/29/2025, 1:00:59 PM",001200,202,,2025,theft/other,others,38.944779905
2D2,3700 - 3749 block of newark street nw,"3/29/2025, 11:15:00 AM",day,cluster 14,25045227,2,theft/other,,precinct 29,"3/29/2025, 10:13:00 AM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"3/29/2025, 11:15:33 AM",001002,204,,2025,theft/other,others,38.934751414
2D2,3300 - 3399 block of new mexico avenue nw,"3/28/2025, 12:05:00 PM",day,cluster 14,25044683,2,theft f/auto,,precinct 10,"3/28/2025, 11:55:00 AM","38.9337607693,-77.0859841914",3B,3,392544.93,140656.54,property,property|theft f/auto,7,000803 2,-77.0859841914,"3/28/2025, 1:45:09 PM",000803,205,,2025,theft f/auto,others,38.9337607693
2D2,3300 - 3399 block of new mexico avenue nw,"2/21/2025, 1:37:00 PM",day,cluster 14,25025452,2,theft/other,,precinct 10,"2/21/2025, 1:35:00 PM","38.9337607693,-77.0859841914",3B,3,392544.93,140656.54,property,property|theft/other,6,000803 2,-77.0859841914,"2/21/2025, 2:11:29 PM",000803,205,,2025,theft/other,others,38.9337607693
2D2,4200 - 4246 block of fordham road nw,"9/2/2025, 2:00:00 PM",day,cluster 13,25134528,2,theft f/auto,,precinct 9,"9/2/2025, 12:45:00 PM","38.9435866043,-77.097962823",3D,3,391507.52,141748.34,property,property|theft f/auto,7,000904 2,-77.097962823,"9/3/2025, 11:16:20 AM",000904,205,,2025,theft f/auto,others,38.9435866043
2D2,3811 - 3848 block of porter street nw,"8/20/2025, 3:00:00 PM",evening,cluster 14,25137531,2,theft/other,,precinct 29,"6/20/2025, 3:00:00 PM","38.9368147603,-77.0752824532",3A,3,393473.08,140994.74,property,property|theft/other,6,001002 3,-77.0752824532,"9/8/2025, 7:21:24 PM",001002,204,,2025,theft/other,others,38.9368147603
2D2,4800 - 4899 block of massachusetts avenue nw,"2/13/2025, 11:30:00 AM",day,cluster 13,25021340,2,theft f/auto,,precinct 9,"2/13/2025, 11:11:00 AM","38.945126307,-77.0957816153",3D,3,391696.79,141919.06,property,property|theft f/auto,7,000903 2,-77.0957816153,"2/13/2025, 12:55:29 PM",000903,205,,2025,theft f/auto,others,38.945126307
2D2,3700 - 3749 block of newark street nw,"6/8/2025, 9:50:00 PM",evening,cluster 14,25085860,2,theft/other,,precinct 29,"6/8/2025, 9:18:00 PM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"6/8/2025, 9:48:33 PM",001002,204,,2025,theft/other,others,38.934751414
2D2,4900 - 4908 block of massachusetts avenue nw,"5/27/2025, 12:30:00 PM",day,cluster 13,25423426,2,theft f/auto,,precinct 9,"5/27/2025, 11:00:00 AM","38.9460519441,-77.0970491269",3D,3,391587.02,142021.93,property,property|theft f/auto,7,000904 2,-77.0970491269,"8/14/2025, 11:01:29 AM",000904,205,,2025,theft f/auto,others,38.9460519441
2D1,4500 - 4537 block of wisconsin avenue nw,"8/25/2025, 7:50:00 PM",evening,cluster 11,25129818,2,theft/other,,precinct 31,"8/25/2025, 6:25:00 PM","38.9483570552,-77.0799373128",3E,3,393070.63,142276.38,property,property|theft/other,6,001004 2,-77.0799373128,"8/25/2025, 8:09:53 PM",001004,202,,2025,theft/other,others,38.9483570552
2D2,4250 - 4299 block of fordham road nw,"1/16/2025, 7:10:00 PM",evening,cluster 13,25007572,2,theft f/auto,,precinct 9,"1/16/2025, 5:00:00 PM","38.9441922538,-77.095210399",3D,3,391746.2,141815.32,property,property|theft f/auto,7,000903 2,-77.095210399,"1/16/2025, 9:08:37 PM",000903,205,,2025,theft f/auto,others,38.9441922538
2D2,3700 - 3749 block of newark street nw,"1/15/2025, 7:27:00 PM",evening,cluster 14,25007093,2,theft/other,,precinct 29,"1/15/2025, 7:20:00 PM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"1/15/2025, 7:52:37 PM",001002,204,,2025,theft/other,others,38.934751414
2D1,4100 - 4199 block of wisconsin avenue nw,"2/15/2025, 10:00:00 PM",evening,cluster 11,25022563,2,theft/other,,precinct 33,"2/15/2025, 5:30:00 PM","38.9426890947,-77.0767674562",3A,3,393344.88,141646.95,property,property|theft/other,6,001200 4,-77.0767674562,"2/15/2025, 5:37:33 PM",001200,202,,2025,theft/other,others,38.9426890947
2D2,3700 - 3749 block of newark street nw,"7/17/2025, 4:08:00 PM",evening,cluster 14,25108019,2,theft/other,,precinct 29,"7/17/2025, 3:33:00 PM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"7/17/2025, 4:13:16 PM",001002,204,,2025,theft/other,others,38.934751414
2D1,3901 - 3999 block of wisconsin avenue nw,"8/13/2025, 3:45:00 AM",day,cluster 15,25123240,2,motor vehicle theft,,precinct 29,"8/13/2025, 12:15:00 AM","38.9403667792,-77.0754884077",3A,3,393455.55,141389.06,property,property|motor vehicle theft,8,000600 4,-77.0754884077,"8/13/2025, 12:29:55 PM",000600,203,,2025,motor vehicle theft,others,38.9403667792
2D2,4300 - 4399 block of fordham road nw,"2/3/2025, 1:00:00 PM",day,cluster 13,25017332,2,theft f/auto,,precinct 9,"2/3/2025, 11:15:00 AM","38.9443073495,-77.0962374308",3D,3,391657.18,141828.19,property,property|theft f/auto,7,000903 2,-77.0962374308,"2/5/2025, 10:13:21 AM",000903,205,,2025,theft f/auto,others,38.9443073495
2D1,4200 - 4249 block of 44th street nw,"3/11/2025, 2:00:00 PM",evening,cluster 11,25035151,2,theft f/auto,,precinct 30,"3/11/2025, 1:50:00 PM","38.9435652362,-77.0862078037",3E,3,392526.57,141744.94,property,property|theft f/auto,7,001004 3,-77.0862078037,"3/11/2025, 4:55:53 PM",001004,202,,2025,theft f/auto,others,38.9435652362
2D2,4800 - 4899 block of massachusetts avenue nw,"7/27/2025, 6:05:00 PM",evening,cluster 13,25113829,2,theft/other,,precinct 9,"7/27/2025, 6:00:00 PM","38.945126307,-77.0957816153",3D,3,391696.79,141919.06,property,property|theft/other,6,000903 2,-77.0957816153,"7/27/2025, 8:43:30 PM",000903,205,,2025,theft/other,others,38.945126307
2D2,3400 - 3421 block of wisconsin avenue nw,"8/15/2025, 9:09:00 PM",evening,cluster 14,25124555,2,theft/other,,precinct 29,"8/15/2025, 8:38:00 PM","38.9350777081,-77.0726914964",3A,3,393697.56,140801.73,property,property|theft/other,6,001002 4,-77.0726914964,"8/15/2025, 9:49:50 PM",001002,204,,2025,theft/other,others,38.9350777081
2D2,4000 - 4099 block of wisconsin avenue nw,"2/2/2025, 3:39:00 PM",evening,cluster 14,25015969,2,theft/other,,precinct 29,"2/2/2025, 3:38:00 PM","38.9417022317,-77.0762240207",3A,3,393391.9,141537.36,property,property|theft/other,6,001002 2,-77.0762240207,"2/2/2025, 3:42:33 PM",001002,204,,2025,theft/other,others,38.9417022317
2D2,3300 - 3399 block of wisconsin avenue nw,"3/25/2025, 12:30:00 PM",day,cluster 14,25042866,2,theft/other,,precinct 29,"3/25/2025, 11:34:00 AM","38.9340623694,-77.0724217259",3A,3,393720.86,140689,property,property|theft/other,6,001002 4,-77.0724217259,"3/25/2025, 12:45:42 PM",001002,204,,2025,theft/other,others,38.9340623694
2D2,3700 - 3749 block of newark street nw,"6/5/2025, 5:33:00 PM",evening,cluster 14,25084065,2,theft/other,,precinct 29,"6/5/2025, 5:00:00 PM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"6/5/2025, 5:33:05 PM",001002,204,,2025,theft/other,others,38.934751414
2D2,3700 - 3749 block of newark street nw,"8/25/2025, 6:06:00 PM",evening,cluster 14,25129765,2,theft/other,,precinct 29,"8/25/2025, 4:22:00 PM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"8/25/2025, 7:37:19 PM",001002,204,,2025,theft/other,others,38.934751414
2D2,4200 - 4299 block of 49th street nw,"2/15/2025, 4:10:00 PM",evening,cluster 13,25022522,2,theft f/auto,,precinct 9,"2/15/2025, 3:40:00 PM","38.9437019154,-77.0967671204",3D,3,391611.19,141761.03,property,property|theft f/auto,7,000904 2,-77.0967671204,"2/15/2025, 7:24:25 PM",000904,205,,2025,theft f/auto,others,38.9437019154
2D1,4100 - 4199 block of wisconsin avenue nw,"8/31/2025, 3:05:00 AM",midnight,cluster 11,25132833,2,assault w/dangerous weapon,,precinct 29,"8/31/2025, 2:50:00 AM","38.9426890947,-77.0767674562",3A,3,393344.88,141646.95,violent,violent|assault w/dangerous weapon,3,001002 2,-77.0767674562,"8/31/2025, 3:51:29 AM",001002,202,,2025,assault w/dangerous weapon,knife,38.9426890947
2D2,4901 - 4920 block of massachusetts avenue nw,"9/3/2025, 7:38:00 PM",day,cluster 13,25135097,2,theft f/auto,,precinct 9,"9/3/2025, 7:08:00 PM","38.9463354686,-77.0974417264",3D,3,391553.02,142053.44,property,property|theft f/auto,7,000904 2,-77.0974417264,"9/4/2025, 10:00:12 AM",000904,205,,2025,theft f/auto,others,38.9463354686
2D2,3700 - 3749 block of newark street nw,"2/21/2025, 6:49:00 PM",evening,cluster 14,25025599,2,theft/other,,precinct 29,"2/21/2025, 5:35:00 PM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"2/21/2025, 7:30:14 PM",001002,204,,2025,theft/other,others,38.934751414
2D2,4000 - 4099 block of wisconsin avenue nw,"3/1/2025, 11:30:00 AM",day,cluster 14,25029733,2,theft/other,,precinct 29,"3/1/2025, 11:19:00 AM","38.9417022317,-77.0762240207",3A,3,393391.9,141537.36,property,property|theft/other,6,001002 2,-77.0762240207,"3/1/2025, 1:43:12 PM",001002,204,,2025,theft/other,others,38.9417022317
2D1,3600 - 3687 block of ordway street nw,"9/6/2025, 5:38:00 PM",evening,cluster 15,25136444,2,theft f/auto,,precinct 27,"9/6/2025, 10:00:00 AM","38.9362831305,-77.0719285937",3A,3,393763.81,140935.49,property,property|theft f/auto,7,000600 4,-77.0719285937,"9/6/2025, 5:38:24 PM",000600,203,,2025,theft f/auto,others,38.9362831305
2D2,3700 - 3749 block of newark street nw,"9/1/2025, 8:29:00 AM",day,cluster 14,25133371,2,theft/other,,precinct 29,"9/1/2025, 8:04:00 AM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"9/1/2025, 8:38:39 AM",001002,204,,2025,theft/other,others,38.934751414
2D2,4250 - 4299 block of fordham road nw,"2/15/2025, 4:30:00 PM",evening,cluster 13,25022565,2,theft f/auto,,precinct 9,"2/15/2025, 2:30:00 PM","38.9441922538,-77.095210399",3D,3,391746.2,141815.32,property,property|theft f/auto,7,000903 2,-77.095210399,"2/15/2025, 5:19:49 PM",000903,205,,2025,theft f/auto,others,38.9441922538
2D1,4800 - 4899 block of massachusetts avenue nw,"2/4/2025, 12:32:00 PM",day,cluster 11,25016912,2,theft f/auto,,precinct 30,"2/3/2025, 2:30:00 PM","38.945126307,-77.0957816153",3E,3,391696.79,141919.06,property,property|theft f/auto,7,001003 3,-77.0957816153,"2/4/2025, 12:42:00 PM",001003,202,,2025,theft f/auto,others,38.945126307
2D2,3300 - 3399 block of wisconsin avenue nw,"7/16/2025, 7:42:00 AM",day,cluster 14,25107201,2,theft/other,,precinct 29,"7/16/2025, 6:50:00 AM","38.9340623694,-77.0724217259",3A,3,393720.86,140689,property,property|theft/other,6,001002 4,-77.0724217259,"7/16/2025, 7:36:49 AM",001002,204,,2025,theft/other,others,38.9340623694
2D2,3700 - 3749 block of newark street nw,"5/1/2025, 6:20:00 PM",evening,cluster 14,25063819,2,theft/other,,precinct 29,"5/1/2025, 5:51:00 PM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"5/1/2025, 6:27:41 PM",001002,204,,2025,theft/other,others,38.934751414
2D1,4500 - 4537 block of wisconsin avenue nw,"4/7/2025, 2:35:00 PM",evening,cluster 11,25050511,2,theft/other,,precinct 31,"4/7/2025, 2:28:00 PM","38.9483570552,-77.0799373128",3E,3,393070.63,142276.38,property,property|theft/other,6,001004 2,-77.0799373128,"4/7/2025, 3:31:02 PM",001004,202,,2025,theft/other,others,38.9483570552
2D1,3800 - 3899 block of upton street nw,"7/8/2025, 7:00:00 AM",day,cluster 11,25102621,2,theft f/auto,,precinct 33,"7/8/2025, 2:00:00 AM","38.9422190208,-77.0755557725",3A,3,393449.88,141594.68,property,property|theft f/auto,7,001200 4,-77.0755557725,"7/8/2025, 9:39:14 AM",001200,202,,2025,theft f/auto,others,38.9422190208
2D1,3800 - 3899 block of van ness street nw,,evening,cluster 11,25089110,2,theft/other,,precinct 33,"6/14/2025, 2:41:00 PM","38.9431637312,-77.0758171227",3A,3,393427.31,141699.57,property,property|theft/other,6,001200 4,-77.0758171227,"6/14/2025, 3:33:26 PM",001200,202,,2025,theft/other,others,38.9431637312
2D2,4800 - 4899 block of massachusetts avenue nw,"1/20/2025, 1:00:00 PM",evening,cluster 13,25009340,2,theft f/auto,,precinct 9,"1/20/2025, 12:00:00 PM","38.945126307,-77.0957816153",3D,3,391696.79,141919.06,property,property|theft f/auto,7,000903 2,-77.0957816153,"1/20/2025, 4:12:09 PM",000903,205,,2025,theft f/auto,others,38.945126307
2D1,4500 - 4537 block of wisconsin avenue nw,"5/28/2025, 3:00:00 PM",evening,cluster 11,25079514,2,theft/other,,precinct 31,"5/28/2025, 2:48:00 PM","38.9483570552,-77.0799373128",3E,3,393070.63,142276.38,property,property|theft/other,6,001004 2,-77.0799373128,"5/28/2025, 3:42:18 PM",001004,202,,2025,theft/other,others,38.9483570552
2D2,4800 - 4899 block of glenbrook road nw,"2/16/2025, 2:51:00 PM",evening,cluster 13,25022975,2,burglary,,precinct 9,"2/16/2025, 2:49:00 PM","38.9350778468,-77.0941999714",3D,3,391832.75,140803.45,property,property|burglary,5,000903 2,-77.0941999714,"2/16/2025, 4:16:28 PM",000903,205,,2025,burglary,others,38.9350778468
2D2,3700 - 3749 block of newark street nw,"2/10/2025, 6:40:00 PM",evening,cluster 14,25020130,2,theft/other,,precinct 29,"2/10/2025, 6:04:00 PM","38.934751414,-77.0732898841",3A,3,393645.65,140765.55,property,property|theft/other,6,001002 4,-77.0732898841,"2/10/2025, 7:49:51 PM",001002,204,,2025,theft/other,others,38.934751414
2D2,3200 - 3218 block of wisconsin avenue nw,"3/8/2025, 6:00:00 PM",day,cluster 14,25421052,2,theft/other,,precinct 28,"3/8/2025, 5:45:00 PM","38.932208262,-77.0725956118",3A,3,393705.62,140483.19,property,property|theft/other,6,000704 1,-77.0725956118,"3/22/2025, 8:31:12 AM",000704,204,,2025,theft/other,others,38.932208262
2D1,4500 - 4537 block of wisconsin avenue nw,"3/10/2025, 8:38:00 AM",day,cluster 11,25034356,2,theft/other,,precinct 31,"3/10/2025, 8:15:00 AM","38.9483570552,-77.0799373128",3E,3,393070.63,142276.38,property,property|theft/other,6,001004 2,-77.0799373128,"3/10/2025, 8:35:50 AM",001004,202,,2025,theft/other,others,38.9483570552
